station_name,station_code,state,latitude,longitude,date,year,all_sources,n_params,min_trust,mean_trust,temperature,ph,conductivity,do,bod,cod,nitrate,fecal_coliform,total_coliform,tds,fluoride,arsenic,turbidity,chloride,hardness,sulphate,iron,calcium,magnesium,sodium,potassium,ammonia,tss,toc
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1970-06-01,1970,data_gov_in,11,0.44099999999999995,0.52,30.0,8.0,400.0,,,,,,,214.0,,,,16.7999992371,6.0,36.2000007629,,22.3400001526,18.1599998474,36.0,190.1639404297,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1970-09-01,1970,data_gov_in,11,0.44099999999999995,0.493,29.5,8.1000003815,400.0,,,,,,,146.0,,,,7.0,9.0,4.9400000572,,22.3600006104,5.1599998474,41.0,102.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1971-01-01,1971,data_gov_in,11,0.44099999999999995,0.493,22.0,8.0,530.0,,,,,,,354.0,,,,97.0,1.0,13.9899997711,,33.5400009155,18.5799999237,53.5999984741,107.9999923706,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1971-02-01,1971,data_gov_in,11,0.44099999999999995,0.493,24.0,8.1000003815,590.0,,,,,,,316.0,,,,32.0,2.0,2.4700000286,,20.6599998474,19.0900001526,50.0,156.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1971-04-01,1971,data_gov_in,2,0.63,0.765,27.0,,,,,,,,,,,,,,4.0,,,,,,,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1971-05-01,1971,data_gov_in,2,0.63,0.765,29.5,,,,,,,,,,,,,,5.0,,,,,,,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1971-10-01,1971,data_gov_in,11,0.44099999999999995,0.493,29.5,8.1999998093,370.0,,,,,,,166.0,,,,20.0,10.0,4.0,,28.2999992371,10.2399997711,30.2000007629,136.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1972-01-01,1972,data_gov_in,11,0.44099999999999995,0.493,20.0,8.0,390.0,,,,,,,214.0,,,,31.0,1.0,5.7600002289,,29.2399997711,24.7700004578,28.0,211.9835968018,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1972-02-01,1972,data_gov_in,11,0.315,0.493,25.0,7.968000412,34.4000015259,,,,,,,912.0,,,,96.0,2.0,103.6999969482,,13.7600002289,40.25,56.5,180.1803283691,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1972-03-01,1972,data_gov_in,11,0.315,0.481,25.0,5.9759998322,70.9499969482,,,,,,,800.0,,,,98.0,3.0,64.1999969482,,28.3799991608,38.7000007629,69.5,406.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1972-05-01,1972,data_gov_in,11,0.44099999999999995,0.504,28.0,7.5999999046,620.0,,,,,,,380.0,,,,45.0,5.0,3.2899999619,,8.6000003815,22.1900005341,79.1999969482,236.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1972-06-01,1972,data_gov_in,11,0.315,0.481,28.0,7.5999999046,8.6000003815,,,,,,,760.0,,,,100.1600036621,6.0,13.4399995804,,3.4400000572,45.9199981689,51.5999984741,330.6666564941,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1972-09-01,1972,data_gov_in,11,0.315,0.493,29.5,7.5,61.0,,,,,,,976.0,,,,105.0,9.0,18.9300003052,,24.3999996185,67.0800018311,72.0,258.4306030273,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1972-11-01,1972,data_gov_in,11,0.44099999999999995,0.52,28.0,8.1000003815,98.9000015259,,,,,,,213.0,,,,102.0,11.0,47.7299995422,,39.5600013733,63.4700012207,68.5,456.0082092285,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1973-05-01,1973,data_gov_in,11,0.315,0.481,27.0,7.9000000954,32.25,,,,,,,1406.0,,,,144.0,5.0,74.0599975586,,12.8999996185,46.4399986267,36.0,318.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1974-10-01,1974,data_gov_in,11,0.315,0.481,27.0,8.0,167.700012207,,,,,,,1071.0,,,,111.0,10.0,50.2000007629,,67.0800018311,37.6100006104,58.0,545.5409545898,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1974-11-01,1974,data_gov_in,11,0.44099999999999995,0.493,27.0,8.0,445.0,,,,,,,239.0,,,,18.0,11.0,1.0,,32.6800003052,12.3800001144,17.0,148.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1975-01-01,1975,data_gov_in,11,0.315,0.47,25.0,8.1999998093,92.4499969482,,,,,,,1016.0,,,,180.0,1.0,1.0,,36.9799995422,59.3400001526,36.7999992371,376.0491943359,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1975-03-01,1975,data_gov_in,11,0.44099999999999995,0.493,24.0,8.1000003815,645.0,,,,,,,406.0,,,,43.0,3.0,27.1599998474,,22.3600006104,21.6700000763,55.0,228.0983581543,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1975-04-01,1975,data_gov_in,11,0.44099999999999995,0.493,25.5,8.1999998093,450.0,,,,,,,283.0,,,,14.0,4.0,1.0,,18.1200008392,18.5799999237,30.3999996185,208.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1975-10-01,1975,data_gov_in,11,0.44099999999999995,0.493,30.0,8.1999998093,390.0,,,,,,,242.0,,,,20.0,10.0,37.0400009155,,26.6800003052,6.7100000381,10.5,124.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1976-01-01,1976,data_gov_in,11,0.44099999999999995,0.504,22.0,7.968000412,475.0,,,,,,,296.0,,,,34.0,1.0,5.7600002289,,32.6800003052,21.1599998474,40.0,228.0000152588,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1976-02-01,1976,data_gov_in,11,0.44099999999999995,0.501,23.0,8.1999998093,520.0,,,,,,,321.0,,,,36.0,2.0,48.5600013733,,21.5,19.0900001526,37.7000007629,180.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1976-05-01,1976,data_gov_in,11,0.44099999999999995,0.493,26.0,8.1999998093,710.0,,,,,,,447.0,,,,25.0,5.0,53.4300003052,,47.2999992371,39.75,50.0,487.9836425781,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1976-09-01,1976,data_gov_in,11,0.315,0.481,30.0,8.1999998093,280.0,,,,,,,170.0,,,,160.0,9.0,12.3400001526,,24.9400005341,7.7399997711,12.0,106.0000076294,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1976-10-01,1976,data_gov_in,11,0.315,0.47,28.5,8.1000003815,124.7000045776,,,,,,,1290.0,,,,183.0,10.0,54.3199996948,,49.8800010681,62.4399986267,52.0,444.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1977-01-01,1977,data_gov_in,12,0.315,0.467,24.0,8.0,258.0,,0.001,,,,,1181.0,,,,226.0,1.0,99.5800018311,,103.1999969482,57.7900009155,45.0,518.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1977-03-01,1977,data_gov_in,12,0.315,0.467,23.0,8.0,62.3500022888,,0.001,,,,,1126.0,,,,244.0,3.0,71.5999984741,,24.9400005341,62.9500007629,50.0,324.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1977-04-01,1977,data_gov_in,12,0.44099999999999995,0.488,27.0,8.3999996185,710.0,,0.001,,,,,453.0,,,,48.0,4.0,32.0999984741,,28.3799991608,20.1200008392,51.5,230.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1977-08-01,1977,data_gov_in,12,0.315,0.446,22.5,7.5999999046,79.5500030518,,0.001,,,,,1345.0,,,,228.0,8.0,167.8899993896,,31.8199996948,81.0100021362,65.0,444.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1977-10-01,1977,data_gov_in,12,0.315,0.467,23.0,8.1000003815,17.2000007629,,0.001,,,,,1290.0,,,,194.0,10.0,41.1500015259,,6.8800001144,65.0199966431,30.7999992371,548.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1977-11-01,1977,data_gov_in,12,0.315,0.467,23.0,7.1999998093,64.5,,0.001,,,,,1428.0,,,,216.0,11.0,57.6100006104,,25.7999992371,66.0500030518,36.7000007629,524.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1977-12-01,1977,data_gov_in,12,0.44099999999999995,0.499,22.0,7.968000412,465.0,,0.001,,,,,294.0,,,,38.0,12.0,24.6900005341,,27.5200004578,20.1200008392,9.8000001907,200.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1978-01-02,1978,data_gov_in,12,0.315,0.467,24.5,8.0,156.9499969482,,0.0250000004,,,,,1153.0,,,,239.0,1.0,32.9199981689,,62.7799987793,63.4700012207,20.2000007629,516.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1978-05-01,1978,data_gov_in,12,0.44099999999999995,0.496,29.5,8.1000003815,655.0,,0.001,,,,,417.0,,,,37.0,5.0,35.3899993896,,18.9200000763,17.5400009155,47.5,196.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1978-10-04,1978,data_gov_in,12,0.44099999999999995,0.499,23.0,8.1999998093,595.0,,0.001,,,,,376.0,,,,14.0,10.0,1.0,,49.0200004578,26.8299999237,20.0,316.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1978-11-01,1978,data_gov_in,12,0.315,0.467,23.0,7.5999999046,122.5500030518,,0.001,,,,,1400.0,,,,229.0,11.0,51.8499984741,,49.0200004578,58.3100013733,59.0,496.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1978-12-01,1978,data_gov_in,12,0.315,0.467,23.5,7.9000000954,199.950012207,,0.2099999934,,,,,1290.0,,,,18.0,12.0,65.8399963379,,79.9800033569,75.3399963379,44.0,464.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1979-02-01,1979,data_gov_in,12,0.44099999999999995,0.499,18.0,7.968000412,480.0,,0.001,,,,,305.0,,,,40.0,2.0,47.7299995422,,42.1399993896,18.5799999237,49.0,220.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1979-05-01,1979,data_gov_in,12,0.315,0.447,23.0,7.8000001907,2585.0,,0.001,,,,,1647.0,,,,260.0,5.0,153.3999938965,,85.1399993896,78.9499969482,50.0,508.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1979-09-01,1979,data_gov_in,12,0.315,0.478,23.0,7.5999999046,98.9000015259,,0.001,,,,,1455.0,,,,222.0,9.0,94.5999984741,,39.5600013733,63.9799995422,41.5,338.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1979-12-01,1979,data_gov_in,12,0.315,0.467,23.5,7.6999998093,283.799987793,,1.2999999523,,,,,1258.0,,,,243.0,12.0,68.0,,113.5199966431,61.4000015259,50.0,542.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1980-03-01,1980,data_gov_in,12,0.44099999999999995,0.499,24.0,8.1999998093,500.0,,1.5800000429,,,,,318.0,,,,46.0,3.0,31.0,,49.8800010681,21.6700000763,52.2000007629,232.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1980-04-01,1980,data_gov_in,12,0.44099999999999995,0.488,27.0,8.1999998093,600.0,,1.3799999952,,,,,380.0,,,,46.0,4.0,38.5999984741,,48.1599998474,16.5100002289,40.0,260.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1980-06-01,1980,data_gov_in,12,0.315,0.478,23.0,7.968000412,227.9000091553,,0.001,,,,,1518.0,,,,240.0,6.0,48.0,,91.1600036621,35.0900001526,50.0,460.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1980-07-01,1980,data_gov_in,12,0.315,0.467,23.5,7.968000412,49.25,,1.8200000525,,,,,1282.0,,,,241.0,7.0,63.0,,19.7000007629,80.5,73.0,536.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1980-11-01,1980,data_gov_in,12,0.315,0.467,23.5,8.0,247.25,,0.6000000238,,,,,1017.0,,,,184.0,11.0,48.0,,98.9000015259,56.7599983215,64.0,508.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1980-12-01,1980,data_gov_in,12,0.315,0.467,23.5,7.5999999046,275.200012207,,0.400000006,,,,,1148.0,,,,220.0,12.0,80.0,,110.0800018311,68.1100006104,73.5,486.0,,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1981-03-02,1981,data_gov_in,16,0.315,0.466,25.0,8.0,221.450012207,,0.5400000215,,0.0500000007,,,1335.0,0.349999994,,,234.0,3.0,63.0,0.0099999998,88.5800018311,67.5999984741,45.0,446.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1981-08-01,1981,data_gov_in,16,0.44099999999999995,0.482,30.5,8.1000003815,240.0,,0.001,,0.0099999998,,,150.0,0.6499999762,,,18.0,8.0,1.0,0.0099999998,17.2000007629,8.2600002289,31.0,100.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1981-09-01,1981,data_gov_in,16,0.44099999999999995,0.504,26.0,7.5,111.8000030518,,0.001,,0.0099999998,,,194.0,1.3999999762,,,8.0,9.0,78.4000015259,0.0099999998,44.7200012207,72.7600021362,69.0,568.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1981-11-03,1981,data_gov_in,16,0.44099999999999995,0.487,26.5,8.0,290.0,,0.001,,0.0099999998,,,182.0,0.0500000007,,,34.0,11.0,34.2000007629,0.0099999998,31.8400001526,18.5799999237,18.5,267.9672241211,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1982-03-01,1982,data_gov_in,16,0.44099999999999995,0.482,26.5,8.1000003815,365.0,,0.6299999952,,0.0099999998,,,228.0,0.0500000007,,,46.0,3.0,36.0,0.0099999998,27.5200004578,23.7399997711,44.0,276.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1982-04-01,1982,data_gov_in,16,0.44099999999999995,0.514,26.5,8.0,68.8000030518,,0.001,,0.0900000036,,,377.0,0.2099999934,,,38.0,4.0,85.5999984741,0.0099999998,27.5200004578,65.0199966431,96.0,308.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1982-07-01,1982,data_gov_in,16,0.44099999999999995,0.49,31.5,7.968000412,435.0,,0.001,,0.0900000036,,,275.0,0.0500000007,,,24.0,7.0,38.5,0.0099999998,22.3600006104,15.9300003052,13.0,144.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1982-11-02,1982,data_gov_in,16,0.44099999999999995,0.512,29.0,9.9600000381,585.0,,0.001,,0.0099999998,,,369.0,0.6999999881,,,14.0,11.0,13.3000001907,0.0099999998,36.9799995422,27.3500003815,112.5,410.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1983-02-01,1983,data_gov_in,16,0.44099999999999995,0.482,25.0,8.1999998093,500.0,,0.0320000015,,0.0500000007,,,308.0,0.1299999952,,,33.0,2.0,36.7000007629,0.0099999998,46.4399986267,20.1200008392,36.2000007629,244.9180297852,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1983-04-02,1983,data_gov_in,16,0.315,0.466,27.5,8.1000003815,275.200012207,,0.7400000095,,0.0199999996,,,1262.0,0.3400000036,,,241.0,4.0,56.0,0.0099999998,110.0800018311,42.8300018311,78.5,507.9999694824,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1983-05-02,1983,data_gov_in,16,0.315,0.466,28.5,7.9000000954,281.6500244141,,0.3000000119,,0.0799999982,,,1380.0,0.9499999881,,,244.0,5.0,50.0,0.0099999998,112.6600036621,65.5299987793,80.0,512.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1983-08-01,1983,data_gov_in,16,0.44099999999999995,0.482,30.5,8.1999998093,250.0,,0.001,,0.0500000007,,,154.0,0.3600000143,,,16.0,8.0,8.0,0.0099999998,26.6599998474,5.1599998474,12.0,104.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1983-09-01,1983,data_gov_in,16,0.315,0.466,29.0,8.0,30.1000003815,,0.001,,0.0799999982,,,1367.0,0.8799999952,,,236.0,9.0,8.0,0.0099999998,12.0399999619,68.1100006104,70.0,252.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1983-11-01,1983,data_gov_in,16,0.44099999999999995,0.482,29.0,8.3000001907,310.0,,0.001,,0.0099999998,,,193.0,0.0500000007,,,24.0,11.0,16.2000007629,0.0099999998,37.8400001526,11.3500003815,96.0,176.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1984-04-02,1984,data_gov_in,16,0.44099999999999995,0.482,30.0,8.0,620.0,,0.1800000072,,0.1000000015,,,390.0,0.2700000107,,,46.0,4.0,46.5999984741,0.0099999998,34.4000015259,23.2199993134,50.5,256.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1984-06-01,1984,data_gov_in,16,0.315,0.466,30.0,7.9000000954,210.6999969482,,0.2199999988,,0.0099999998,,,1437.0,0.0500000007,,,248.0,6.0,43.7999992371,0.0099999998,84.2799987793,81.5299987793,70.5,536.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1984-11-05,1984,data_gov_in,16,0.315,0.466,28.5,7.8000001907,258.0,,0.2700000107,,0.0399999991,,,762.0,0.0500000007,,,284.0,11.0,60.0,0.0099999998,103.1999969482,63.9799995422,72.1999969482,548.9180297852,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1985-01-01,1985,data_gov_in,16,0.44099999999999995,0.49,18.0,7.968000412,470.0,,0.5,,0.0099999998,,,296.0,0.3300000131,,,38.0,1.0,26.5,0.0099999998,56.7599983215,11.8699998856,35.5,248.0000152588,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1985-04-01,1985,data_gov_in,16,0.315,0.466,23.0,7.9000000954,113.9500045776,,0.3000000119,,0.0299999993,,,764.0,0.3400000036,,,256.0,4.0,37.0,0.0099999998,45.5800018311,72.2399978638,71.0,477.9999694824,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1985-05-01,1985,data_gov_in,16,0.44099999999999995,0.49,25.5,7.5,700.0,,0.1599999964,,0.0099999998,,,442.0,0.3100000024,,,48.0,5.0,40.0,0.0099999998,35.2599983215,22.1900005341,52.5,272.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1985-09-02,1985,data_gov_in,16,0.44099999999999995,0.482,31.0,8.0,240.0,,0.0649999976,,0.0099999998,,,152.0,0.0500000007,,,14.0,9.0,12.3999996185,0.0099999998,25.7999992371,10.3199996948,5.8000001907,127.9508209229,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1985-11-01,1985,data_gov_in,16,0.315,0.458,28.0,7.5,193.5,,0.4099999964,,0.0299999993,,,1286.0,0.8299999833,,,218.0,11.0,56.5999984741,0.0099999998,77.4000015259,79.4599990845,57.5,512.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1986-02-01,1986,data_gov_in,16,0.315,0.458,24.0,7.5,191.3500061035,,0.2599999905,,0.0920000002,,,988.0,0.8000000119,,,224.0,2.0,40.5,0.0099999998,76.5400009155,74.8199996948,60.0,470.4590454102,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1986-04-01,1986,data_gov_in,16,0.315,0.458,25.5,7.75,96.75,,0.3249999881,,0.050999999,,,1235.0,0.4799999893,,,236.0,4.0,58.5,0.0099999998,38.7000007629,77.4000015259,60.4000015259,375.0163879395,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1986-09-01,1986,data_gov_in,15,0.63,0.684,31.0,8.0,540.0,,0.0,,0.0,,,,0.0,,,13.1350002289,9.0,14.8800001144,0.0,26.6000003815,6.6824998856,6.9000000954,100.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1986-12-01,1986,data_gov_in,15,0.63,0.684,23.0,8.0,435.0,,0.6480000019,,0.0275999997,,,,0.4560000002,,,31.9500007629,12.0,19.6800003052,0.0,43.0,18.1035003662,28.9799995422,244.0000152588,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1987-04-01,1987,data_gov_in,15,0.315,0.663,27.0,7.5,174.0,,2.5920000076,,0.0275999997,,,,0.4370000064,,,230.0399932861,4.0,47.0400009155,0.0,69.5999984741,70.1054992676,87.4000015259,596.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1987-09-01,1987,data_gov_in,16,0.63,0.698,29.5,8.1999998093,210.0,7.0399999619,0.2160000056,,0.1656000018,,,,0.0,,,8.1649999619,9.0,19.6800003052,0.0,25.7999992371,7.1684999466,6.4400000572,102.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1988-01-01,1988,data_gov_in,16,0.63,0.698,20.0,8.0,440.0,10.0200004578,0.0,,0.1658120006,,,,0.1899999976,,,30.8850002289,1.0,20.1599998474,0.0,48.0,22.1130008698,36.1100006104,228.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1988-04-02,1988,data_gov_in,15,0.315,0.678,27.0,7.9679999352,274.5,,2.5559999943,,2.3253560066,,,,0.6650000215,,,239.9799957275,4.0,51.3600006104,0.0,109.8000030518,57.7125015259,68.0800018311,552.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1988-08-01,1988,data_gov_in,16,0.63,0.698,31.0,8.0,220.0,5.1100001335,0.0,,0.2377800047,,,,0.0,,,12.0699996948,8.0,12.0,0.0,25.7999992371,14.9444999695,8.7399997711,98.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1988-10-01,1988,data_gov_in,16,0.63,0.705,31.5,8.0,330.0,7.0700001717,0.8640000224,,0.2515799999,,,,0.0,,,19.1700000763,10.0,22.5599994659,0.0930000022,32.5999984741,22.720500946,20.0100002289,136.0,0.1825200021,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1989-05-01,1989,data_gov_in,15,0.315,0.678,26.5,7.6199998856,204.0,,0.6840000153,,1.5413199663,,,,0.4370000064,,,215.8399963379,5.0,89.2799987793,0.0099999998,81.5999984741,67.9185028076,52.4399986267,520.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1990-04-02,1990,data_gov_in,16,0.63,0.704,26.0,7.968000412,510.0,6.8600001335,0.6399999857,,0.1382119954,,,,0.2849999964,,,34.0800018311,4.0,40.7999992371,0.0099999998,36.0,28.3094997406,45.5400009155,246.0,0.3369599879,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1990-10-01,1990,data_gov_in,16,0.63,0.705,29.5,7.9000000954,290.0,5.3800001144,0.1199999973,,0.1261080056,,,,0.057,,,13.845000267,10.0,13.9200000763,0.0329999998,32.5999984741,9.234000206,10.1199998856,114.0000076294,0.3931199908,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1991-03-02,1991,data_gov_in,16,0.63,0.705,24.0,7.968000412,525.0,8.5799999237,0.2700000107,,0.077511996,,,,0.3039999902,,,34.0800018311,3.0,33.1199989319,0.0099999998,24.0,31.4685001373,35.4199981689,204.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1991-09-02,1991,data_gov_in,15,0.315,0.629,27.0,8.0,279.0,,1.7699999809,,1.2876200676,,,,1.4819999933,,,210.1600036621,9.0,64.8000030518,1.0415999889,111.5999984741,69.6194992065,60.7200012207,545.5,0.351000011,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1991-10-01,1991,data_gov_in,16,0.63,0.705,30.5,7.968000412,310.0,7.0999999046,0.0799999982,,0.0140119996,,,,0.0189999994,,,15.9750003815,10.0,21.1200008392,0.2976000011,37.7999992371,15.4305000305,11.9600000381,136.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1991-11-01,1991,data_gov_in,16,0.63,0.705,26.5,7.968000412,355.0,7.7399997711,0.001,,0.0280239992,,,,0.1140000001,,,25.9150009155,11.0,39.8400001526,0.0744000003,44.5999984741,23.2064990997,22.3099994659,168.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1991-12-02,1991,data_gov_in,15,0.315,0.671,26.0,7.5,156.5,,0.7400000095,,1.6954519749,,,,0.7979999781,,,210.1600036621,12.0,72.0,0.0,62.5999984741,39.2444992065,66.0100021362,530.0,0.084239997,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1992-01-01,1992,data_gov_in,16,0.63,0.705,18.0,7.968000412,405.0,7.8099999428,0.001,,0.3786000013,,,,0.398999989,,,30.1749992371,1.0,34.0800018311,0.1488000005,42.0,24.1784992218,25.5300006866,202.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1992-04-01,1992,data_gov_in,15,0.315,0.65,27.0,7.8000001907,159.0,,0.7300000191,,1.8916227818,,,,0.3230000138,,,211.9349975586,4.0,93.1200027466,0.1115999967,63.5999984741,94.8915023804,69.9199981689,520.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1992-05-01,1992,data_gov_in,16,0.63,0.698,31.0,8.0,645.0,7.0300002098,0.3100000024,,0.0834359974,,,,0.7789999843,,,41.8899993896,5.0,21.1200008392,0.0,40.4000015259,30.9825000763,54.0499992371,212.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1992-06-02,1992,data_gov_in,14,0.315,0.652,27.0,7.8000001907,137.5,,,,1.625180006,,,,0.6269999743,,,204.125,6.0,74.8799972534,0.0,55.0,94.8915023804,73.5999984741,433.9999694824,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1992-07-01,1992,data_gov_in,16,0.63,0.713,27.0,7.968000412,71.0,7.5999999046,0.001,,0.7859140038,,,,0.1140000001,,,47.9249992371,7.0,69.1200027466,0.0,28.3999996185,28.3094997406,67.3899993896,508.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1992-08-01,1992,data_gov_in,15,0.315,0.65,26.5,7.5,281.0,,0.0299999993,,1.176371932,,,,0.7220000029,,,210.1600036621,8.0,71.0400009155,0.0,112.4000015259,75.8160018921,75.4400024414,394.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1992-10-01,1992,data_gov_in,15,0.315,0.65,26.5,7.968000412,219.0,,0.001,,1.8776106834,,,,0.7409999967,,,205.8999938965,10.0,72.0,0.0,87.5999984741,82.0124969482,67.3899993896,388.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1992-12-01,1992,data_gov_in,16,0.63,0.713,22.0,7.968000412,365.0,9.8599996567,0.1099999994,,0.1261080056,,,,0.6460000277,,,28.0450000763,12.0,36.9599990845,0.0930000022,32.4000015259,16.0380001068,28.5200004578,86.0,0.0500000007,,
Varanasi,,Uttar Pradesh,25.3258333333,83.04,1993-03-03,1993,data_gov_in,16,0.63,0.698,24.0,8.3000001907,435.0,7.4499998093,0.0500000007,,0.0978720039,,,,0.1519999951,,,40.1150016785,3.0,35.0400009155,0.0,36.0,23.2064990997,34.0400009155,156.0,0.0500000007,,
